id,name,city,address,website,category
11668,"TBA - The Reserve, 212 E 125th St The Living Room, New York, NY","New York","215 E 124th St, New York, NY 10035",https://thereservenyc.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb_listing&hyly_channel=pr&hyly_method=w,nightclub
11669,"Tapster Lexington","New York","14 E 33rd St, New York, NY 10016",http://taphaus33.net/,nightclub
11670,"Tavern 29 NYC","New York",,,nightclub
11671,Tawny,"New York","173 Henry St, New York, NY 10002",http://www.tawny.nyc/,live_music
11672,Tenjune,"New York","26 Little W 12th St, New York, NY 10014",,nightclub
11673,"The Ainsworth","New York",,,nightclub
11674,"The Ainsworth - Midtown","New York",,,nightclub
11675,"The BogArt","New York","56 Bogart St, Brooklyn, NY 11206",http://56bogartstreet.com/,live_music
11676,"The Bronze Owl","New York",,,nightclub
11677,"The Bush","New York","333 Troutman St Store 4, Brooklyn, NY 11237",http://bushbk.com/,nightclub
11678,"The DL","New York","95 Delancey St 3rd Floor, New York, NY 10002",https://www.thedl-nyc.com/,nightclub
11679,"The Fleur Room",Manhattan,"105 W 28th St, New York, NY 10001",https://moxychelsea.com/the-fleur-room/,nightclub
11680,"The Forgotten Dreams Supper Club","New York","178 5th Ave, New York, NY 10010",http://www.supperclubnyc.com/,nightclub
11681,"The High Note","New York","119 E 15th St, New York, NY 10003",https://www.thehighnoteny.com/,live_music
11682,"The House","New York","29 Locust St, Brooklyn, NY 11206",http://www.wearethehouse.com/,nightclub
11683,"The Lola Hoboken","New York",,,nightclub
11684,"The Newsroom","New York","11-01 43rd Ave, Queens, NY 11101",https://newsroomny.com/,nightclub
11685,"The Red Pavilion","New York","1241 Flushing Ave, Brooklyn, NY 11237",https://theredpavilion.com/,nightclub
11686,"The Saint NYC","New York","136 2nd Ave, New York, NY 10003",http://www.saintny.com/,nightclub
11687,"The Se7en","New York",,,nightclub
11688,"The Vino Theater","New York","274 Morgan Ave Suite 201, Brooklyn, NY 11211",http://thevinotheater.com/,nightclub
11689,"The trendy eatery","New York","403 W 43rd St, New York, NY 10036",http://www.beanyc.com/,nightclub
11690,"This destination hotspot","New York","1220 Broadway Store #5, New York, NY 10001",,nightclub
11691,TikiTabu,"New York","517 Amsterdam Ave, New York, NY 10024",https://www.tikichick.com/,nightclub
11692,"Time Hotel","New York",,,live_music
11693,"Tito Murphy's","New York","19 W 46th St, New York, NY 10036",http://www.addictivenyc.com/,live_music
11694,UNVEILED,"New York","94 N 13th St, Brooklyn, NY 11249",http://unveilednewyork.com/,live_music
11695,"VIRGO
A Seductive","New York",,,live_music
11696,VNYL,"New York","756 9th Ave, New York, NY 10019",,nightclub
11697,"Van Diemens","New York","783 8th Ave, New York, NY 10036",https://www.thedickensnyc.com/,nightclub
11698,Vandal,"New York","199 Bowery, New York, NY 10002",https://taogroup.com/venues/vandal-new-york/,nightclub
11699,"Vault Lounge","New York","3600 S Las Vegas Blvd, Las Vegas, NV 89109",https://bellagio.mgmresorts.com/en/nightlife/the-vault.html,nightclub
11700,Verboten,"New York","54 N 11th St, Brooklyn, NY 11249",,nightclub
11701,"Versa Rooftop","New York","218 W 35th St, New York, NY 10001",http://versanyc.com/,nightclub
11702,Virgo,"New York","324 Grand St, New York, NY 10002",http://virgonewyork.com/,nightclub
11703,"Viva Toro Nightclub","New York","987 Grand St, Brooklyn, NY 11211",http://www.vivatoro.com/,nightclub
11704,"Voted Best Ball Drop Views","New York","6 Times Sq, New York, NY 10036",https://theknickerbocker.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,nightclub
11705,"Vshow Nightclub","New York","31-01 Downing St 2nd Floor, Queens, NY 11354",https://www.vshow.bar/,nightclub
11706,"Walnut Bar and Grill","New York","12599 Perry Hwy, Wexford, PA 15090",http://wexford.eatwalnut.com/,nightclub
11707,"Webster Hall","New York","125 E 11th St, New York, NY 10003",https://www.websterhall.com/,nightclub
11708,"White Horse Tavern","New York","567 Hudson St, New York, NY 10014",https://www.whitehorsetavern1880.com/,nightclub
11710,Woodstock,"New York","Woodstock, NY",,nightclub
11711,XANADU,"New York","262 Starr St, Brooklyn, NY 11237",https://xanadu.nyc/,nightclub
11712,"an NYC staple among A","New York","200 5th Ave, New York, NY 10010",https://www.eataly.com/us_en/stores/nyc-flatiron,nightclub
11713,"and Marquee","New York",,http://www.marqueeohio.com/,nightclub
11714,"and NYE","New York","450 W 42nd St #24a, New York, NY 10036",http://timessquarenewyears.com/,nightclub
11716,"capacity limits",Hoboken,"New Jersey",http://www.hobokennj.org/,nightclub
11717,"elegant Park Avenue Tavern","New York","99 Park Ave, New York, NY 10016",https://parkavenuetavern.com/nyc/,nightclub
11718,"for NYC events","New York","450 Lexington Ave A - 468, New York, NY 10163",http://www.newyorkevents.co/,nightclub
11719,"for an equally vibrant crowd","New York","285 W 12th St, New York, NY 10014",http://www.dnd-nyc.com/,nightclub
11720,"g Lounge","New York","225 W 19th St, New York, NY 10011",https://gloungechelsea.com/,nightclub
11722,"in the heart of Midtown NYC","New York","727 6th Ave, New York, NY 10010",http://heartveinnyc.com/,live_music
11723,"infused with timeless character","New York","1130 Nostrand Ave, Brooklyn, NY 11225",https://www.infusedexotics.com/,live_music
11724,"into a smoldering affair","New York","1305 W 80th St Suite #225, Cleveland, OH 44102",http://www.toomuchawesomeness.com/,live_music
11725,"marries state","New York","141 Worth St, New York, NY 10007",http://www.cityclerk.nyc.gov/html/marriage/marriage_bureau.shtml,nightclub
11727,"on the night of","New York","599 Lexington Ave, New York, NY 10022",https://www.newyorkencounter.org/,nightclub
11729,that,"New York","305 Indian Lake Blvd, Hendersonville, TN 37075",http://nypienashville.com/,nightclub
11730,"this exclusive subterranean nightclub","New York","104-09 123rd St, South Richmond Hill, NY 11419",https://m.facebook.com/queens.undergroundlounge/,nightclub
11731,"welcomes you with its own unique vibe","New York","138 E 3rd St, New York, NY 10009",http://www.highvibe.com/,live_music
11732,"with an intimate feel","New York","43 W 33rd St, New York, NY 10001",https://www.bellanita-intimate.com/,nightclub
11733,"Public Records","New York","233 Butler St, Brooklyn, NY 11217",http://publicrecords.nyc/,nightclub
