id,business_name,instagram_handle,partner_page_url,outreach_status,city,state,vibe_tags,music_genres,claim_token
1763,Toloache,toloachenyc,https://lumina.viberyte.com/partner/1763,none,Manhattan,NY,"[""upscale"", ""lively""]",,toloache-12660
564,"Top of the Strand Rooftop Bar",marriottbonvoy,https://lumina.viberyte.com/partner/564,none,Manhattan,NY,"[""trendy"",""upscale"",""vibrant"",""instagram-worthy""]",[],top-of-the-strand-rooftop-bar-2804
1745,"Trattoria Dell'Arte",trattoriadellarte,https://lumina.viberyte.com/partner/1745,none,Manhattan,NY,"[""upscale"", ""lively""]",,trattoria-dell-arte-12642
1353,"Treadwell Park",treadwellpark,https://lumina.viberyte.com/partner/1353,none,Manhattan,,"[""vibrant"",""social"",""casual""]","[""mixed""]",treadwell-park-11281
145,Tucci,tuccinyc,https://lumina.viberyte.com/partner/145,none,Manhattan,NY,"[""intimate"",""romantic"",""upscale"",""trendy""]",[],tucci-1155
1822,"Turntable LP Bar & Karaoke",turntablelpbar32,https://lumina.viberyte.com/partner/1822,none,Manhattan,NY,"[""lively"", ""group_friendly""]",,turntable-lp-bar-karaoke-12719
171,"Twin Tails",twintails_nyc,https://lumina.viberyte.com/partner/171,none,Manhattan,NY,"[""trendy"",""upscale"",""vibrant""]",[],twin-tails-1419
927,"Two Twenty One Restaurant",twotwentyonenyc,https://lumina.viberyte.com/partner/927,none,Manhattan,NJ,,[],two-twenty-one-restaurant-3513
97,UNLISTED,unlisted.nyc,https://lumina.viberyte.com/partner/97,none,Manhattan,NY,"[""trendy"",""upscale"",""vibrant"",""instagram-worthy"",""hidden-gem""]","[""mixed""]",unlisted-738
1852,"Uka Omakase",ukaomakase,https://lumina.viberyte.com/partner/1852,none,Manhattan,NY,"[""upscale"", ""intimate""]",,uka-omakase-12749
591,"Urban Backyard",urbanbackyardnyc,https://lumina.viberyte.com/partner/591,none,Manhattan,NY,,[],urban-backyard-2861
1706,VALERIE,valerienewyorkcity,https://lumina.viberyte.com/partner/1706,none,Manhattan,NY,"[""upscale"", ""trendy""]",,valerie-12603
114,"VIV Thai",vivthainyc,https://lumina.viberyte.com/partner/114,none,Manhattan,NY,"[""vibrant"",""cozy"",""energetic""]",[],viv-thai-949
1828,"Valla Table",vallatable,https://lumina.viberyte.com/partner/1828,none,Manhattan,NY,"[""upscale"", ""intimate""]",,valla-table-12725
1369,"Various Venues",venues_nyc,https://lumina.viberyte.com/partner/1369,none,Manhattan,,"[""lively"",""trendy"",""vibrant""]","[""hip-hop"",""afrobeats"",""latin""]",various-venues-11333
1482,"Vault Lounge",mgmresortsintl,https://lumina.viberyte.com/partner/1482,none,Manhattan,,,Afrobeats,vault-lounge-11699
736,"Vetro Restaurant & Lounge",vetronyc,https://lumina.viberyte.com/partner/736,none,Manhattan,NY,,[],vetro-restaurant-lounge-3131
1799,"Victor's Cafe Cuban Restaurant",victorscafenyc,https://lumina.viberyte.com/partner/1799,none,Manhattan,NY,"[""lively"", ""cultural""]",,victor-s-cafe-cuban-restaurant-12696
541,"Vida Verde - Tequila Bar",vidaverdenyc,https://lumina.viberyte.com/partner/541,none,Manhattan,NY,"[""vibrant"",""energetic"",""social"",""trendy""]","[""latin"",""reggaeton"",""hip-hop""]",vida-verde-tequila-bar-2764
530,"Village Underground",comedycellarusa,https://lumina.viberyte.com/partner/530,none,Manhattan,NY,"[""vibrant"",""artistic"",""unique""]","[""hip-hop""]",village-underground-2749
1714,"Vin Sur Vingt Wine Bar - West Village",vinsurvingt_bars,https://lumina.viberyte.com/partner/1714,none,Manhattan,NY,"[""upscale"", ""intimate""]",,vin-sur-vingt-wine-bar-west-vi-12611
206,"Vinile Chophouse",vinilechophouse,https://lumina.viberyte.com/partner/206,none,Manhattan,NY,"[""vibrant"",""trendy"",""social"",""memorable""]","[""live-music"",""pop"",""rock""]",vinile-chophouse-1693
103,"Vintage Green",vintagegreen.nyc,https://lumina.viberyte.com/partner/103,none,Manhattan,NY,"[""upscale"",""trendy"",""instagram-worthy"",""cozy""]",[],vintage-green-788
164,"Vinyl Steakhouse",vinylsteakhouse,https://lumina.viberyte.com/partner/164,none,Manhattan,NY,"[""vibrant"",""cozy"",""lively"",""unique""]","[""live-music""]",vinyl-steakhouse-1373
253,"Virgin Hotels",virginhotelsnyc,https://lumina.viberyte.com/partner/253,none,Manhattan,NY,"[""trendy"",""upscale"",""instagram-worthy""]","[""live-music"",""pop""]",virgin-hotels-2234
1483,Virgo,virgopresents,https://lumina.viberyte.com/partner/1483,none,Manhattan,,,"[""mixed""]",virgo-11702
560,"Vue 180 Rooftop Bar & Lounge",vue180nyc,https://lumina.viberyte.com/partner/560,none,Manhattan,NY,,"[""hip-hop""]",vue-180-rooftop-bar-lounge-2797
90,Westmoreland,frickcollection,https://lumina.viberyte.com/partner/90,none,Manhattan,NY,"[""upscale"",""classy"",""instagram-worthy""]",[],westmoreland-696
795,"Whistling Rail",whistlingrail,https://lumina.viberyte.com/partner/795,none,Manhattan,NY,"[""cozy"",""welcoming"",""friendly""]","[""live-jazz""]",whistling-rail-3239
233,"Wonderland Bar",wonderlandbarnyc,https://lumina.viberyte.com/partner/233,none,Manhattan,NY,"[""instagram-worthy"",""romantic"",""trendy"",""festive""]",[],wonderland-bar-2044
1894,Yara,yaranyc,https://lumina.viberyte.com/partner/1894,none,Manhattan,NY,"[""cultural"", ""group_friendly""]",,yara-12791
1844,"Yasubee Authentic Ramen",yasubeeramen,https://lumina.viberyte.com/partner/1844,none,Manhattan,NY,"[""upscale"", ""trendy""]",,yasubee-authentic-ramen-12741
246,"Ye’s Apothecary",yesapothecary,https://lumina.viberyte.com/partner/246,none,Manhattan,NY,"[""cozy"",""intimate"",""speakeasy""]","[""chill"",""acoustic"",""soft-pop""]",ye-s-apothecary-2152
1679,"Yuca Bar & Restaurant",yucabar,https://lumina.viberyte.com/partner/1679,none,Manhattan,NY,"[""lively"", ""group_friendly""]",,yuca-bar-restaurant-12576
1874,"ZOI MEDITERRANEAN NOMAD",zoi.nomad,https://lumina.viberyte.com/partner/1874,none,Manhattan,NY,"[""upscale"", ""trendy""]",,zoi-mediterranean-nomad-12771
1875,"ZOI MEDITERRANEAN UES",zoi.ues,https://lumina.viberyte.com/partner/1875,none,Manhattan,NY,"[""upscale"", ""lively""]",,zoi-mediterranean-ues-12772
1880,Zaytinya,zaytinya,https://lumina.viberyte.com/partner/1880,none,Manhattan,NY,"[""upscale"", ""date_night""]",,zaytinya-12777
1893,"Zesty Tabbouleh",zestytabbouleh,https://lumina.viberyte.com/partner/1893,none,Manhattan,NY,"[""upscale"", ""cultural""]",,zesty-tabbouleh-12790
1791,"Zetta's Arepas Bistro 🇻🇪",zettasarepasbistro,https://lumina.viberyte.com/partner/1791,none,Manhattan,NY,"[""casual"", ""cultural""]",,zetta-s-arepas-bistro-12688
1702,"Zinc Bar",zincbar,https://lumina.viberyte.com/partner/1702,none,Manhattan,NY,"[""intimate"", ""cultural""]",,zinc-bar-12599
1712,"Zizi Wine Bar",ziziwinebar,https://lumina.viberyte.com/partner/1712,none,Manhattan,NY,"[""upscale"", ""intimate""]",,zizi-wine-bar-12609
619,"Zou Zou’s",zouzousnyc,https://lumina.viberyte.com/partner/619,none,Manhattan,NY,,[],zou-zou-s-2899
224,Zuma,zumanewyork,https://lumina.viberyte.com/partner/224,none,Manhattan,NY,"[""upscale"",""trendy"",""vibrant""]",[],zuma-1903
1805,aRoqa,aroqanyc,https://lumina.viberyte.com/partner/1805,none,Manhattan,NY,"[""upscale"", ""trendy""]",,aroqa-12702
279,aarzurestaurant,azarakitchen,https://lumina.viberyte.com/partner/279,none,Manhattan,NY,,"[""afrobeats"",""world""]",aarzurestaurant-2433
617,"abc kitchen",abckitchen,https://lumina.viberyte.com/partner/617,none,Manhattan,NY,,[],abc-kitchen-2897
280,alidorousa,alidoronyc,https://lumina.viberyte.com/partner/280,none,Manhattan,NY,,"[""live-jazz"",""acoustic""]",alidorousa-2436
281,allanticovinaionyc,allanticovinaiousa,https://lumina.viberyte.com/partner/281,none,Manhattan,NY,,"[""upbeat"",""acoustic"",""Italian-folk""]",allanticovinaionyc-2437
282,altairrestaurantnyc,altairrestaurantnyc,https://lumina.viberyte.com/partner/282,none,Manhattan,NY,,"[""soft-rock"",""jazz"",""acoustic"",""live-jazz""]",altairrestaurantnyc-2439
283,americanobayonne,americanbarnyc,https://lumina.viberyte.com/partner/283,none,Manhattan,NY,,"[""indie"",""acoustic"",""chill"",""pop""]",americanobayonne-2441
284,anejonyc,anejonyc,https://lumina.viberyte.com/partner/284,none,Manhattan,NY,,"[""latino"",""pop"",""chill""]",anejonyc-2442
285,angelinabakerynyc,angelinabakerynyc,https://lumina.viberyte.com/partner/285,none,Manhattan,NY,,"[""acoustic"",""pop""]",angelinabakerynyc-2443
286,angoramedgrill,angoramedgrill,https://lumina.viberyte.com/partner/286,none,Manhattan,NY,,"[""reggae"",""calypso""]",angoramedgrill-2444
287,aperibarnyc,aperibarnyc,https://lumina.viberyte.com/partner/287,none,Manhattan,NY,"[""cozy"",""vibrant"",""intimate""]","[""latin"",""live-jazz""]",aperibarnyc-2445
288,aperolspritzbar.nyc,aperolspritzbar.nyc,https://lumina.viberyte.com/partner/288,none,Manhattan,NY,"[""intimate"",""trendy"",""cozy"",""vibrant""]","[""live-jazz""]",aperolspritzbar-nyc-2446
289,artisanoperuviancuisine,artisanoperuviancuisine,https://lumina.viberyte.com/partner/289,none,Manhattan,NY,,"[""soft-latin"",""acoustic"",""world-music""]",artisanoperuviancuisine-2447
290,auraloungenyc,auraloungenyc,https://lumina.viberyte.com/partner/290,none,Manhattan,NY,,"[""edm"",""hip-hop"",""top-40""]",auraloungenyc-2449
291,azuldreaminn,azuldreaminn,https://lumina.viberyte.com/partner/291,none,Manhattan,NY,,"[""latino"",""chill"",""salsa""]",azuldreaminn-2451
292,badhabits.nyc,badhabitsastoria,https://lumina.viberyte.com/partner/292,none,Manhattan,NY,,"[""afrobeats"",""reggae"",""dancehall"",""hip-hop""]",badhabits-nyc-2452
293,bairesgrillnycBaires,bairesgrillnycBaires,https://lumina.viberyte.com/partner/293,none,Manhattan,NY,,"[""latino"",""tango"",""soft-rock""]",bairesgrillnycbaires-2453
294,balochistan_restaurant,balochistan_restaurant,https://lumina.viberyte.com/partner/294,none,Manhattan,NY,,"[""world"",""classical""]",balochistan-restaurant-2454
295,barblondeau,barblondeau,https://lumina.viberyte.com/partner/295,none,Manhattan,NY,"[""intimate"",""upscale"",""trendy""]","[""live-jazz"",""hip-hop""]",barblondeau-2456
296,barcimanyc,barcimanyc,https://lumina.viberyte.com/partner/296,none,Manhattan,NY,,"[""latin"",""soca""]",barcimanyc-2457
297,barprimi,barprimi,https://lumina.viberyte.com/partner/297,none,Manhattan,NY,"[""cozy"",""vibrant"",""inviting""]","[""live-jazz""]",barprimi-2458
298,beeskneesbar_nyc,beesknees.nyc,https://lumina.viberyte.com/partner/298,none,Manhattan,NY,"[""cozy"",""vibrant"",""trendy"",""social""]","[""hip-hop"",""reggaeton""]",beeskneesbar-nyc-2459
299,bennytudinos,bennytudinos,https://lumina.viberyte.com/partner/299,none,Manhattan,NY,,"[""pop"",""classic-rock""]",bennytudinos-2461
300,bgrestaurant,bgrestaurant,https://lumina.viberyte.com/partner/300,none,Manhattan,NY,,"[""pop"",""jazz""]",bgrestaurant-2462
301,birdlandjazz,birdlandjazz,https://lumina.viberyte.com/partner/301,none,Manhattan,NY,,"[""live-jazz"",""blues""]",birdlandjazz-2463
302,bisteccanewjersey,tuscanysteakhouse,https://lumina.viberyte.com/partner/302,none,Manhattan,NY,,"[""jazz"",""soft-rock"",""acoustic"",""live-jazz""]",bisteccanewjersey-2464
137,blackbarnrestaurant,blackbarnrestaurant,https://lumina.viberyte.com/partner/137,none,Manhattan,NY,"[""vibrant"",""casual"",""social""]","[""live-music"",""house"",""latin""]",blackbarnrestaurant-1109
303,blackironburger,blackironburger,https://lumina.viberyte.com/partner/303,none,Manhattan,NY,,"[""pop"",""rock"",""alternative""]",blackironburger-2465
304,blendonthewater,blendonthewater,https://lumina.viberyte.com/partner/304,none,Manhattan,NY,,"[""soft pop"",""jazz"",""acoustic"",""live-jazz""]",blendonthewater-2466
305,blendwilliamsburg,blendwilliamsburg,https://lumina.viberyte.com/partner/305,none,Manhattan,NY,,"[""indie"",""acoustic"",""upbeat""]",blendwilliamsburg-2467
306,bondstrestaurant,bondst.hudsonyards,https://lumina.viberyte.com/partner/306,none,Manhattan,NY,,"[""chill-out""]",bondstrestaurant-2468
307,boskeastoria,boskeastoria,https://lumina.viberyte.com/partner/307,none,Manhattan,NY,,"[""latin"",""pop"",""reggaeton""]",boskeastoria-2470
308,brasiliagrillnewark,brasiliagrillnewark,https://lumina.viberyte.com/partner/308,none,Manhattan,NY,,"[""samba"",""bossa-nova""]",brasiliagrillnewark-2471
309,broadwaylounge_nyc,broadwayloungenyc,https://lumina.viberyte.com/partner/309,none,Manhattan,NY,,"[""edm""]",broadwaylounge-nyc-2472
310,buenbbq,dallasbbq,https://lumina.viberyte.com/partner/310,none,Manhattan,NY,,"[""upbeat"",""pop"",""rock""]",buenbbq-2473
311,buttermee.pancakes,buttermee.pancakes,https://lumina.viberyte.com/partner/311,none,Manhattan,NY,,"[""pop"",""indie"",""acoustic""]",buttermee-pancakes-2474
312,cafecarmellini,cafecarmellini,https://lumina.viberyte.com/partner/312,none,Manhattan,NY,,"[""jazz"",""classical"",""acoustic"",""live-jazz""]",cafecarmellini-2475
313,cafedalsace,cafedalsace,https://lumina.viberyte.com/partner/313,none,Manhattan,NY,,"[""live-jazz"",""classical""]",cafedalsace-2476
314,cafeginoribcCaf,cafeginoribcCaf,https://lumina.viberyte.com/partner/314,none,Manhattan,NY,,"[""live-jazz"",""soft-pop""]",cafeginoribccaf-2477
315,calandrasitalianvillage,calandrasitalianvillage,https://lumina.viberyte.com/partner/315,none,Manhattan,NY,,"[""jazz"",""classical"",""acoustic"",""live-jazz""]",calandrasitalianvillage-2478
316,cantina46nj,cantina46nj,https://lumina.viberyte.com/partner/316,none,Manhattan,NY,,"[""latino"",""salsa"",""pop""]",cantina46nj-2479
317,carnegieclub,thecarnegieclubnyc,https://lumina.viberyte.com/partner/317,none,Manhattan,NY,"[""intimate"",""upscale"",""classy""]","[""live-jazz"",""soca""]",carnegieclub-2480
318,casacruz_nyc,casacruznyc,https://lumina.viberyte.com/partner/318,none,Manhattan,NY,,"[""soft rock"",""chill beats""]",casacruz-nyc-2481
319,casaoranyc,casaoranyc,https://lumina.viberyte.com/partner/319,none,Manhattan,NY,,"[""latino"",""salsa"",""bossa-nova"",""live-music""]",casaoranyc-2484
320,castellnyc,castellnyc,https://lumina.viberyte.com/partner/320,none,Manhattan,NY,,"[""chill"",""acoustic"",""electronic"",""pop""]",castellnyc-2485
321,celonbar,celonbar,https://lumina.viberyte.com/partner/321,none,Manhattan,NY,,"[""live-jazz""]",celonbar-2488
322,charkolnj,charkolnj,https://lumina.viberyte.com/partner/322,none,Manhattan,NY,,"[""contemporary"",""chill"",""acoustic"",""pop""]",charkolnj-2489
323,christossteakhouse,christossteakhouse,https://lumina.viberyte.com/partner/323,none,Manhattan,NY,,"[""live-jazz"",""acoustic""]",christossteakhouse-2490
324,citricocafe,citricocafe,https://lumina.viberyte.com/partner/324,none,Manhattan,NY,,"[""live-music"",""latin"",""acoustic""]",citricocafe-2491
325,cityvineyards,cityvineyards,https://lumina.viberyte.com/partner/325,none,Manhattan,NY,,"[""acoustic"",""jazz"",""chill"",""indie"",""live-jazz""]",cityvineyards-2492
326,clemmysbarandgrill,clems_bar,https://lumina.viberyte.com/partner/326,none,Manhattan,NY,"[""lively"",""casual"",""vibrant""]","[""top-40""]",clemmysbarandgrill-2493
327,cobarjc,kobrickcoffee,https://lumina.viberyte.com/partner/327,none,Manhattan,NY,,"[""mixed""]",cobarjc-2495
328,cote_nyc,cote.singapore,https://lumina.viberyte.com/partner/328,none,Manhattan,NY,,"[""contemporary"",""chill"",""lounge""]",cote-nyc-2497
329,crazypizza.nyc,crazypizza.nyc,https://lumina.viberyte.com/partner/329,none,Manhattan,NY,,"[""pop"",""upbeat"",""live-music""]",crazypizza-nyc-2498
330,crispyheaven.nycCrispy,crispyheavennyc,https://lumina.viberyte.com/partner/330,none,Manhattan,NY,,"[""indie"",""acoustic-pop""]",crispyheaven-nyccrispy-2499
331,czenrestaurant,czenrestaurant,https://lumina.viberyte.com/partner/331,none,Manhattan,NY,,"[""afrobeats"",""reggae"",""soca"",""pop""]",czenrestaurant-2500
1753,"da Toscano",datoscanonyc,https://lumina.viberyte.com/partner/1753,none,Manhattan,NY,"[""upscale"", ""romantic""]",,da-toscano-12650
332,daihachinyc,qodeinteractive,https://lumina.viberyte.com/partner/332,none,Manhattan,NY,,"[""none"",""ambient""]",daihachinyc-2501
333,daintree.nyc,daintree.nyc,https://lumina.viberyte.com/partner/333,none,Manhattan,NY,,"[""chill"",""acoustic"",""popular hits""]",daintree-nyc-2502
334,dearirving,dearirving,https://lumina.viberyte.com/partner/334,none,Manhattan,NY,,"[""jazz"",""chill-out"",""lounge"",""live-jazz""]",dearirving-2503
335,delicious_heights,deliciousheights,https://lumina.viberyte.com/partner/335,none,Manhattan,NY,,"[""soft rock"",""jazz""]",delicious-heights-2504
336,deluxxfluxx,deluxxfluxxnyc,https://lumina.viberyte.com/partner/336,none,Manhattan,NY,"[""vibrant"",""energetic"",""lively""]","[""afrobeats"",""dancehall"",""hip-hop"",""house"",""r&b""]",deluxxfluxx-2505
337,destinolounge,destinolabnj,https://lumina.viberyte.com/partner/337,none,Manhattan,NY,"[""cozy"",""vibrant"",""friendly"",""inviting""]","[""house"",""latin""]",destinolounge-2506
338,djangojazz,djangojazz,https://lumina.viberyte.com/partner/338,none,Manhattan,NY,,"[""jazz"",""live-music"",""swing"",""blues"",""live-jazz""]",djangojazz-2507
339,docksoff5th,docksoff5th,https://lumina.viberyte.com/partner/339,none,Manhattan,NY,,"[""jazz"",""soft pop"",""live-jazz""]",docksoff5th-2508
340,dumbohouse,dumbohouse,https://lumina.viberyte.com/partner/340,none,Manhattan,NY,,"[""indie"",""acoustic"",""chill"",""alternative""]",dumbohouse-2509
341,duomo51nyc,duomo51nyc,https://lumina.viberyte.com/partner/341,none,Manhattan,NY,,"[""jazz"",""acoustic"",""classical"",""live-jazz""]",duomo51nyc-2510
1733,"dùndú",eatdundu,https://lumina.viberyte.com/partner/1733,none,Manhattan,NY,"[""casual"", ""cultural""]",,d-nd-12630
342,eatalyflatiron,eatalyflatiron,https://lumina.viberyte.com/partner/342,none,Manhattan,NY,,"[""acoustic"",""folk""]",eatalyflatiron-2511
343,eleanyc,eleanyc,https://lumina.viberyte.com/partner/343,none,Manhattan,NY,,"[""jazz"",""acoustic"",""live-jazz""]",eleanyc-2513
344,electriclemonnyc,electriclemonnyc,https://lumina.viberyte.com/partner/344,none,Manhattan,NY,,"[""chill"",""acoustic"",""pop""]",electriclemonnyc-2514
345,elniconyc,elniconyc,https://lumina.viberyte.com/partner/345,none,Manhattan,NY,,"[""latino"",""pop"",""chill""]",elniconyc-2515
346,emmettsnyc,emmettsnyc,https://lumina.viberyte.com/partner/346,none,Manhattan,NY,,"[""chill-hop"",""soul"",""acoustic"",""indie""]",emmettsnyc-2516
1881,"estiatorio Milos Midtown",estiatoriomilos,https://lumina.viberyte.com/partner/1881,none,Manhattan,NY,"[""upscale"", ""romantic""]",,estiatorio-milos-midtown-12778
347,faiccosnyc,faiccosnyc,https://lumina.viberyte.com/partner/347,none,Manhattan,NY,,"[""none"",""background""]",faiccosnyc-2517
348,fandimata,fandimatabklyn,https://lumina.viberyte.com/partner/348,none,Manhattan,NY,,"[""latin"",""pop"",""reggaeton""]",fandimata-2518
349,felinasummit,felinasummit,https://lumina.viberyte.com/partner/349,none,Manhattan,NY,,"[""jazz"",""classical"",""soft acoustic"",""live-jazz""]",felinasummit-2519
350,filegumbobar,filegumbobar,https://lumina.viberyte.com/partner/350,none,Manhattan,NY,"[""upscale"",""romantic"",""trendy"",""instagram-worthy""]","[""live-jazz""]",filegumbobar-2520
351,fluffyfluffycafenz,fluffyfluffyusa,https://lumina.viberyte.com/partner/351,none,Manhattan,NY,,"[""chill-pop"",""acoustic""]",fluffyfluffycafenz-2522
352,fogodechao,fogo,https://lumina.viberyte.com/partner/352,none,Manhattan,NY,,"[""samba"",""bossa nova""]",fogodechao-2523
353,frescodanco,frescodanco,https://lumina.viberyte.com/partner/353,none,Manhattan,NY,,"[""live-jazz"",""acoustic""]",frescodanco-2524
354,fridamidtown,fridamidtown,https://lumina.viberyte.com/partner/354,none,Manhattan,NY,,"[""latino"",""chill"",""eclectic"",""world""]",fridamidtown-2525
355,fumorestaurant,fumorestaurant,https://lumina.viberyte.com/partner/355,none,Manhattan,NY,,"[""jazz"",""acoustic"",""soft-rock"",""live-jazz""]",fumorestaurant-2526
1484,"g Lounge",gloungechelsea,https://lumina.viberyte.com/partner/1484,none,Manhattan,,,House,g-lounge-11720
356,goldendinernyc,goldendinerny,https://lumina.viberyte.com/partner/356,none,Manhattan,NY,,"[""pop"",""indie"",""classic rock""]",goldendinernyc-2529
357,goodroombk,goodroombk,https://lumina.viberyte.com/partner/357,none,Manhattan,NY,,"[""house"",""EDM"",""dance""]",goodroombk-2530
358,grandbrasserienyc,grandbrasserienyc,https://lumina.viberyte.com/partner/358,none,Manhattan,NY,,"[""jazz"",""classical"",""chanson"",""live-jazz""]",grandbrasserienyc-2531
359,guesthousenyc,guesthousenyc,https://lumina.viberyte.com/partner/359,none,Manhattan,NY,,"[""acoustic"",""jazz"",""chill"",""soft-pop"",""live-jazz""]",guesthousenyc-2532
360,gyukakujbbq,gyukakujbbq,https://lumina.viberyte.com/partner/360,none,Manhattan,NY,,"[""pop"",""chill"",""instrumental""]",gyukakujbbq-2533
361,haam.nyc,haam.nyc,https://lumina.viberyte.com/partner/361,none,Manhattan,NY,,"[""afrobeats"",""reggae"",""salsa"",""world-music""]",haam-nyc-2534
362,halcyonmontclair,halcyonmontclair,https://lumina.viberyte.com/partner/362,none,Manhattan,NY,,"[""jazz"",""soft rock"",""acoustic"",""live-jazz""]",halcyonmontclair-2535
363,havanacentral,havanacentral,https://lumina.viberyte.com/partner/363,none,Manhattan,NY,,"[""salsa"",""reggaeton"",""live-music""]",havanacentral-2536
364,haveandmeyer,haveandmeyer,https://lumina.viberyte.com/partner/364,none,Manhattan,NY,,"[""jazz"",""live-music"",""live-jazz""]",haveandmeyer-2537
365,havenrooftop,havenrooftop,https://lumina.viberyte.com/partner/365,none,Manhattan,NY,,"[""r&b"",""soca""]",havenrooftop-2538
366,hawksmoornyc,hawksmoorchicago,https://lumina.viberyte.com/partner/366,none,Manhattan,NY,,"[""soft-rock"",""contemporary""]",hawksmoornyc-2539
367,hoexters_nyc,hoexters,https://lumina.viberyte.com/partner/367,none,Manhattan,NY,,"[""chill"",""jazz"",""pop"",""live-jazz""]",hoexters-nyc-2541
368,house157,house157_,https://lumina.viberyte.com/partner/368,none,Manhattan,NY,,"[""reggae"",""calypso"",""afrobeats""]",house157-2542
369,hudsonandcojc,hudsonandconj,https://lumina.viberyte.com/partner/369,none,Manhattan,NY,,"[""pop"",""chill"",""indie""]",hudsonandcojc-2543
1878,"ilili NoMad",ililirestaurants,https://lumina.viberyte.com/partner/1878,none,Manhattan,NY,"[""upscale"", ""trendy""]",,ilili-nomad-12775
370,jaranarestaurants,jaranarestaurants,https://lumina.viberyte.com/partner/370,none,Manhattan,NY,,"[""latin"",""salsa"",""world-music""]",jaranarestaurants-2545
371,jasperstone_nj,jasperstone_nj,https://lumina.viberyte.com/partner/371,none,Manhattan,NY,,"[""soft rock"",""jazz"",""acoustic"",""live-jazz""]",jasperstone-nj-2546
372,javelinatexmex,javelinatexmex,https://lumina.viberyte.com/partner/372,none,Manhattan,NY,,"[""latino"",""pop"",""classic-rock"",""latin""]",javelinatexmex-2547
373,jojonyc,jojonyc,https://lumina.viberyte.com/partner/373,none,Manhattan,NY,,"[""jazz"",""classical"",""live-jazz""]",jojonyc-2548
374,juliette.nycJuliette,juliettebkny,https://lumina.viberyte.com/partner/374,none,Manhattan,NY,,"[""acoustic"",""indie-pop"",""soft-rock""]",juliette-nycjuliette-2549
375,juniorscheesecake,juniorscheesecake,https://lumina.viberyte.com/partner/375,none,Manhattan,NY,,"[""classic-rock"",""pop""]",juniorscheesecake-2550
376,juqiusa,juqi_ny,https://lumina.viberyte.com/partner/376,none,Manhattan,NY,,[],juqiusa-2551
377,kahlorestaurant,kahlorestaurant,https://lumina.viberyte.com/partner/377,none,Manhattan,NY,,"[""chill-pop"",""acoustic"",""lounge"",""soft-rock""]",kahlorestaurant-2552
378,kaizen_nyc,kaizen_nyc,https://lumina.viberyte.com/partner/378,none,Manhattan,NY,,"[""ambient"",""chill"",""jazz"",""live-jazz""]",kaizen-nyc-2553
379,kamraithai,kamraithai,https://lumina.viberyte.com/partner/379,none,Manhattan,NY,,"[""acoustic""]",kamraithai-2554
380,kjun_nyc,kjun_nyc,https://lumina.viberyte.com/partner/380,none,Manhattan,NY,,"[""hip-hop"",""indie""]",kjun-nyc-2555
381,koinewyork,koinewyork,https://lumina.viberyte.com/partner/381,none,Manhattan,NY,,"[""chill"",""acoustic"",""lo-fi""]",koinewyork-2556
1838,"konban NYC",konban_nyc,https://lumina.viberyte.com/partner/1838,none,Manhattan,NY,"[""upscale"", ""intimate""]",,konban-nyc-12735
382,kweenastoria,kweenastoria,https://lumina.viberyte.com/partner/382,none,Manhattan,NY,,"[""pop"",""drag-performances"",""dance""]",kweenastoria-2557
383,kymarestaurants,kymahudsonyards,https://lumina.viberyte.com/partner/383,none,Manhattan,NY,,"[""world-music"",""jazz"",""lounge"",""upbeat"",""live-jazz""]",kymarestaurants-2558
384,lalupamanalapan,la_palapa,https://lumina.viberyte.com/partner/384,none,Manhattan,NY,,"[""latino"",""chill"",""acoustic""]",lalupamanalapan-2560
385,lanoma_nj,lanoma_restaurant,https://lumina.viberyte.com/partner/385,none,Manhattan,NY,,"[""jazz"",""live-music"",""classical"",""live-jazz""]",lanoma-nj-2561
386,lanonnawilliamsburg,lanonnawilliamsburg,https://lumina.viberyte.com/partner/386,none,Manhattan,NY,,"[""jazz"",""classical"",""acoustic"",""live-jazz""]",lanonnawilliamsburg-2562
387,lapecorabianca,lapecorabianca,https://lumina.viberyte.com/partner/387,none,Manhattan,NY,,"[""jazz"",""chill-out"",""acoustic"",""live-jazz""]",lapecorabianca-2563
388,laserwolf_nyc,laserwolf_nyc,https://lumina.viberyte.com/partner/388,none,Manhattan,NY,,"[""world-music"",""instrumental""]",laserwolf-nyc-2564
389,lavecinanyc,lavecinaastoria,https://lumina.viberyte.com/partner/389,none,Manhattan,NY,,"[""afrobeats"",""latin"",""pop"",""DJ-mixes""]",lavecinanyc-2565
390,lechalet_nyc,lechalet_nyc,https://lumina.viberyte.com/partner/390,none,Manhattan,NY,,"[""chill"",""lounge"",""electronic"",""soft rock""]",lechalet-nyc-2566
391,lejardin_rooftop,lejardin57nyc,https://lumina.viberyte.com/partner/391,none,Manhattan,NY,"[""vibrant"",""upscale"",""trendy""]","[""edm""]",lejardin-rooftop-2567
392,levelrestaurantnyc,levelrestaurantnyc,https://lumina.viberyte.com/partner/392,none,Manhattan,NY,,"[""live-music"",""pop"",""soul"",""jazz"",""live-jazz""]",levelrestaurantnyc-2569
393,lifeafterlounge,lifeafterrestaurant,https://lumina.viberyte.com/partner/393,none,Manhattan,NY,,"[""hip-hop"",""live-band""]",lifeafterlounge-2570
